771152,2575258.9,-3.132
771149.8,2575260,-2.885
771148,2575260.9,-2.69
771144,2575262.9,-2.341
771141.8,2575264,-2.162
771140,2575264.9,-2.034
771136,2575266.9,-1.663
771133.9,2575268,-1.524
771132,2575269,-1.453
771128,2575271,-1.33
771126,2575272,-1.22
771124,2575273,-1.111
771120,2575275,-0.899
771118.1,2575276,-0.779
771116,2575277,-0.644
771112,2575279.1,-0.374
771111.7,2575279.2,-0.353
771317.9,2575153.8,6.18
771316,2575154.8,6.178
771313.8,2575156,6.187
771312,2575157,6.172
771308,2575159.1,6.353
771306.4,2575160,6.323
771304,2575161.3,5.149
771300,2575163.4,4.908
771298.9,2575164,4.349
771296,2575165.6,3.32
771292,2575167.7,1.642
771291.5,2575168,1.329
771288,2575169.9,0.088
771284,2575172,-0.229
771284,2575172,-0.23
771280,2575174.2,-0.483
771276.6,2575176,-0.353
771276,2575176.3,-0.386
771272,2575178.4,-1.697
771269.1,2575180,-3.443
771268,2575180.6,-4.112
771264,2575182.7,-5.658
771261.7,2575184,-6.304
771260,2575184.9,-6.531
771256,2575187,-7.903
771254.2,2575188,-8.017
771252,2575189.2,-7.92
771248,2575191.3,-7.659
771246.7,2575192,-7.488
771244,2575193.5,-7.424
771240,2575195.6,-7.756
771239.3,2575196,-7.907
771236,2575197.8,-8.963
771232,2575199.9,-10.548
771231.8,2575200,-10.599
771228,2575202.1,-11.782
771224.4,2575204,-13.352
771224,2575204.2,-13.45
771220,2575206.3,-13.2
771216.9,2575208,-13.062
771216,2575208.5,-12.997
771212,2575210.6,-12.681
771209.5,2575212,-12.517
771208,2575212.8,-12.402
771204,2575214.9,-12.086
771202,2575216,-11.863
771200,2575217.1,-11.599
771196,2575219.2,-10.949
771194.6,2575220,-10.814
771192,2575221.4,-10.512
771188,2575223.5,-9.998
771187.1,2575224,-9.882
771184,2575225.7,-9.447
771180,2575227.8,-8.897
771179.7,2575228,-8.84
771176,2575230,-8.258
771172.2,2575232,-7.64
771172,2575232.1,-7.607
771168,2575234.3,-6.928
771164.7,2575236,-6.443
771164,2575236.4,-6.331
771160,2575238.5,-5.714
771157.3,2575240,-5.287
771156,2575240.7,-5.089
771152,2575242.8,-4.464
771149.8,2575244,-4.144
771148,2575245,-3.886
771144,2575247.1,-3.349
771142.4,2575248,-3.152
771140,2575249.3,-2.864
771136,2575251.4,-2.449
771134.9,2575252,-2.333
771132,2575253.6,-2.044
771128,2575255.7,-1.666
771127.5,2575256,-1.619
771124,2575257.9,-1.367
771120,2575260,-1.176
771120,2575260,-1.176
771116,2575262.2,-0.961
771112.6,2575264,-0.833
771112,2575264.3,-0.803
771108,2575266.4,-0.567
771105.1,2575268,-0.337
771104,2575268.6,-0.26
771102.8,2575269.2,-0.255
771310,2575136.5,5.689
771308,2575137.7,5.384
771304.2,2575140,5.067
771304,2575140.1,5.099
771300,2575142.5,4.268
771297.6,2575144,3.8
771296,2575145,2.699
771292,2575147.4,2.099
771290.9,2575148,1.251
771288,2575149.8,0.597
771284.3,2575152,-1.842
771284,2575152.2,-2.325
771280,2575154.6,-3.76
771264.4,2575164,-6.021
771264,2575164.2,-6.176
771260,2575166.6,-7.751
771257.7,2575168,-8.268
771256,2575169,-8.793
771252,2575171.4,-9
771251.1,2575172,-8.988
771248,2575173.8,-8.897
771244.4,2575176,-8.703
771244,2575176.3,-8.677
771240,2575178.7,-8.311
771237.8,2575180,-8.062
771236,2575181.1,-7.962
771232,2575183.5,-8.229
771231.1,2575184,-8.308
771228,2575185.9,-8.692
771224.5,2575188,-9.276
771224,2575188.3,-9.39
771220,2575190.7,-10.431
771217.8,2575192,-11
771216,2575193.1,-11.419
771212,2575195.5,-12.06
771211.2,2575196,-12.119
771208,2575197.9,-12.249
771204.6,2575200,-12.235
771204,2575200.3,-12.22
771200,2575202.7,-11.967
771197.9,2575204,-11.757
771196,2575205.1,-11.571
