Northing,Easting,Date,Time,Depth,Sec- no,,Distance,WL,RL
2647253.56,715353.56,22-11-2024,0.682865856,1.75,27,-9999,-9999,6.96,5.21
2647253.91,715354.23,22-11-2024,0.682878935,1.77,27,-9999,-9999,6.96,5.19
2647254.29,715354.94,22-11-2024,0.68288912,1.79,27,-9999,-9999,6.96,5.17
2647254.65,715355.56,22-11-2024,0.682900694,1.8,27,-9999,-9999,6.96,5.16
2647255.03,715356.21,22-11-2024,0.6829125,1.8,27,-9999,-9999,6.96,5.16
2647255.4,715356.85,22-11-2024,0.682924074,1.79,27,-9999,-9999,6.96,5.17
2647255.76,715357.46,22-11-2024,0.682937269,1.77,27,-9999,-9999,6.96,5.19
2647256.14,715358.06,22-11-2024,0.682947222,1.75,27,-9999,-9999,6.96,5.21
2647256.52,715358.68,22-11-2024,0.682958912,1.71,27,-9999,-9999,6.96,5.25
2647256.9,715359.33,22-11-2024,0.682970602,1.67,27,-9999,-9999,6.96,5.29
2647257.26,715359.95,22-11-2024,0.682981944,1.63,27,-9999,-9999,6.96,5.33
2647257.65,715360.57,22-11-2024,0.682995255,1.61,27,-9999,-9999,6.96,5.35
2647258.04,715361.22,22-11-2024,0.68300544,1.6,27,-9999,-9999,6.96,5.36
2647258.42,715361.86,22-11-2024,0.683016319,1.6,27,-9999,-9999,6.96,5.36
2647258.79,715362.53,22-11-2024,0.683028125,1.59,27,-9999,-9999,6.96,5.37
2647259.17,715363.2,22-11-2024,0.683039236,1.58,27,-9999,-9999,6.96,5.38
2647259.56,715363.91,22-11-2024,0.683052894,1.58,27,-9999,-9999,6.96,5.38
2647259.92,715364.57,22-11-2024,0.683062963,1.57,27,-9999,-9999,6.96,5.39
2647260.27,715365.32,22-11-2024,0.683075,1.55,27,-9999,-9999,6.96,5.41
2647260.61,715366.1,22-11-2024,0.683085995,1.52,27,-9999,-9999,6.96,5.44
2647260.97,715366.8,22-11-2024,0.683097685,1.49,27,-9999,-9999,6.96,5.47
2647261.37,715367.5,22-11-2024,0.683111111,1.46,27,-9999,-9999,6.96,5.5
2647261.77,715368.23,22-11-2024,0.683120718,1.41,27,-9999,-9999,6.96,5.55
2647262.16,715368.92,22-11-2024,0.683131944,1.36,27,-9999,-9999,6.96,5.6
2647262.57,715369.56,22-11-2024,0.68314456,1.29,27,-9999,-9999,6.96,5.67
2647262.98,715370.16,22-11-2024,0.683155903,1.23,27,-9999,-9999,6.96,5.73
2647263.42,715370.79,22-11-2024,0.683168171,1.16,27,-9999,-9999,6.96,5.8
2647263.86,715371.34,22-11-2024,0.683178472,1.12,27,-9999,-9999,6.96,5.84
2647264.32,715371.87,22-11-2024,0.683190162,1.08,27,-9999,-9999,6.96,5.88
2647264.77,715372.37,22-11-2024,0.683201736,1.05,27,-9999,-9999,6.96,5.91
2647265.21,715372.8,22-11-2024,0.683213426,1.02,27,-9999,-9999,6.96,5.94
2647265.66,715373.18,22-11-2024,0.683226852,1,27,-9999,-9999,6.96,5.96
2647058.77,715303.57,22-11-2024,0.684868981,1.64,28,-9999,-9999,6.96,5.32
2647059.65,715302.54,22-11-2024,0.68487963,1.69,28,-9999,-9999,6.96,5.27
2647060.53,715301.46,22-11-2024,0.684891435,1.71,28,-9999,-9999,6.96,5.25
2647061.42,715300.37,22-11-2024,0.684904398,1.73,28,-9999,-9999,6.96,5.23
2647062.28,715299.26,22-11-2024,0.684914583,1.76,28,-9999,-9999,6.96,5.2
2647063.08,715298.08,22-11-2024,0.684926389,1.79,28,-9999,-9999,6.96,5.17
2647063.86,715296.85,22-11-2024,0.684938079,1.81,28,-9999,-9999,6.96,5.15
2647064.59,715295.66,22-11-2024,0.684950116,1.85,28,-9999,-9999,6.96,5.11
2647065.28,715294.37,22-11-2024,0.6849625,1.88,28,-9999,-9999,6.96,5.08
2647065.91,715293,22-11-2024,0.684972222,1.9,28,-9999,-9999,6.96,5.06
2647066.47,715291.6,22-11-2024,0.684984606,1.92,28,-9999,-9999,6.96,5.04
2647066.88,715290.1,22-11-2024,0.684996412,1.94,28,-9999,-9999,6.96,5.02
2647067.2,715288.51,22-11-2024,0.68500706,1.97,28,-9999,-9999,6.96,4.99
2647067.4,715286.91,22-11-2024,0.685020718,1.99,28,-9999,-9999,6.96,4.97
2647067.5,715285.35,22-11-2024,0.685030556,2,28,-9999,-9999,6.96,4.96
2647067.5,715283.74,22-11-2024,0.685041667,2,28,-9999,-9999,6.96,4.96
2647067.43,715282.15,22-11-2024,0.685054051,1.99,28,-9999,-9999,6.96,4.97
2647067.27,715280.53,22-11-2024,0.685065046,1.98,28,-9999,-9999,6.96,4.98
2647067.06,715278.92,22-11-2024,0.685078241,1.97,28,-9999,-9999,6.96,4.99
2647066.79,715277.28,22-11-2024,0.685088194,1.97,28,-9999,-9999,6.96,4.99
2647066.45,715275.6,22-11-2024,0.685099421,1.98,28,-9999,-9999,6.96,4.98
2647066.05,715273.88,22-11-2024,0.685111111,1.99,28,-9999,-9999,6.96,4.97
2647065.57,715272.15,22-11-2024,0.685122801,1.98,28,-9999,-9999,6.96,4.98
2647065.01,715270.4,22-11-2024,0.685136458,1.97,28,-9999,-9999,6.96,4.99
2647064.36,715268.65,22-11-2024,0.685146296,1.93,28,-9999,-9999,6.96,5.03
2647063.66,715266.92,22-11-2024,0.685157523,1.9,28,-9999,-9999,6.96,5.06
2647062.86,715265.17,22-11-2024,0.685169444,1.88,28,-9999,-9999,6.96,5.08
2647062.01,715263.46,22-11-2024,0.685181019,1.86,28,-9999,-9999,6.96,5.1
2647061.11,715261.81,22-11-2024,0.685194676,1.85,28,-9999,-9999,6.96,5.11
2647060.16,715260.22,22-11-2024,0.685204167,1.83,28,-9999,-9999,6.96,5.13
2647059.13,715258.64,22-11-2024,0.685215278,1.8,28,-9999,-9999,6.96,5.16
2647058.06,715257.13,22-11-2024,0.685227315,1.78,28,-9999,-9999,6.96,5.18
2647056.9,715255.62,22-11-2024,0.685238889,1.76,28,-9999,-9999,6.96,5.2
2647055.64,715254.06,22-11-2024,0.68525162,1.74,28,-9999,-9999,6.96,5.22
2647054.26,715252.49,22-11-2024,0.685261458,1.74,28,-9999,-9999,6.96,5.22
2647052.78,715251,22-11-2024,0.685273148,1.76,28,-9999,-9999,6.96,5.2
2647051.21,715249.53,22-11-2024,0.685285185,1.78,28,-9999,-9999,6.96,5.18
2647049.56,715248.12,22-11-2024,0.685296528,1.8,28,-9999,-9999,6.96,5.16
2647047.85,715246.73,22-11-2024,0.685309606,1.83,28,-9999,-9999,6.96,5.13
2647046.12,715245.46,22-11-2024,0.685319329,1.87,28,-9999,-9999,6.96,5.09
2647044.36,715244.23,22-11-2024,0.685331134,1.91,28,-9999,-9999,6.96,5.05
2647042.54,715242.96,22-11-2024,0.685342593,1.95,28,-9999,-9999,6.96,5.01
2647040.73,715241.69,22-11-2024,0.685354398,2,28,-9999,-9999,6.96,4.96
2647038.92,715240.46,22-11-2024,0.685367593,2.05,28,-9999,-9999,6.96,4.91
2647037.1,715239.11,22-11-2024,0.685377431,2.11,28,-9999,-9999,6.96,4.85
2647035.28,715237.68,22-11-2024,0.68538912,2.16,28,-9999,-9999,6.96,4.8
2647033.48,715236.2,22-11-2024,0.68540081,2.22,28,-9999,-9999,6.96,4.74
2647031.7,715234.67,22-11-2024,0.685412269,2.27,28,-9999,-9999,6.96,4.69
2647029.93,715233.06,22-11-2024,0.685426157,2.33,28,-9999,-9999,6.96,4.63
2647028.21,715231.43,22-11-2024,0.685435995,2.39,28,-9999,-9999,6.96,4.57
2647026.56,715229.79,22-11-2024,0.685447222,2.45,28,-9999,-9999,6.96,4.51
2647024.96,715228.09,22-11-2024,0.685459028,2.51,28,-9999,-9999,6.96,4.45
2647023.43,715226.34,22-11-2024,0.685470718,2.58,28,-9999,-9999,6.96,4.38
2647021.97,715224.58,22-11-2024,0.685484028,2.65,28,-9999,-9999,6.96,4.31
2647020.55,715222.78,22-11-2024,0.685493287,2.71,28,-9999,-9999,6.96,4.25
2647019.16,715220.9,22-11-2024,0.685504514,2.78,28,-9999,-9999,6.96,4.18
2647017.8,715219.04,22-11-2024,0.685516088,2.85,28,-9999,-9999,6.96,4.11
2647016.5,715217.23,22-11-2024,0.685528009,2.92,28,-9999,-9999,6.96,4.04
2647015.2,715215.37,22-11-2024,0.685541551,2.98,28,-9999,-9999,6.96,3.98
2647013.91,715213.51,22-11-2024,0.685551389,3.04,28,-9999,-9999,6.96,3.92
2647012.63,715211.68,22-11-2024,0.685562731,3.1,28,-9999,-9999,6.96,3.86
2647011.37,715209.88,22-11-2024,0.685574421,3.16,28,-9999,-9999,6.96,3.8
2647010.11,715208.02,22-11-2024,0.685585648,3.21,28,-9999,-9999,6.96,3.75
2647008.89,715206.19,22-11-2024,0.685599653,3.25,28,-9999,-9999,6.96,3.71
2647007.7,715204.38,22-11-2024,0.685608912,3.3,28,-9999,-9999,6.96,3.66
2647006.53,715202.54,22-11-2024,0.685620602,3.34,28,-9999,-9999,6.96,3.62
2647005.38,715200.71,22-11-2024,0.685632176,3.38,28,-9999,-9999,6.96,3.58
2647004.27,715198.92,22-11-2024,0.685644213,3.42,28,-9999,-9999,6.96,3.54
2647003.19,715197.15,22-11-2024,0.685657292,3.45,28,-9999,-9999,6.96,3.51
2647002.13,715195.34,22-11-2024,0.685667477,3.49,28,-9999,-9999,6.96,3.47
2647001.15,715193.69,22-11-2024,0.685678472,3.53,28,-9999,-9999,6.96,3.43
2647000.17,715192.09,22-11-2024,0.685690278,3.57,28,-9999,-9999,6.96,3.39
2646999.25,715190.62,22-11-2024,0.685701505,3.61,28,-9999,-9999,6.96,3.35
2646998.43,715189.25,22-11-2024,0.685714468,3.66,28,-9999,-9999,6.96,3.3
2646997.64,715187.98,22-11-2024,0.685724537,3.7,28,-9999,-9999,6.96,3.26
2646996.92,715186.69,22-11-2024,0.685736111,3.75,28,-9999,-9999,6.96,3.21
2646996.26,715185.48,22-11-2024,0.685747685,3.8,28,-9999,-9999,6.96,3.16
2646995.64,715184.41,22-11-2024,0.685759375,3.85,28,-9999,-9999,6.96,3.11
2646995.01,715183.37,22-11-2024,0.685773148,3.9,28,-9999,-9999,6.96,3.06
2646994.45,715182.42,22-11-2024,0.685782292,3.95,28,-9999,-9999,6.96,3.01
2646993.95,715181.58,22-11-2024,0.685794444,4,28,-9999,-9999,6.96,2.96
2646993.5,715180.83,22-11-2024,0.685805787,4.05,28,-9999,-9999,6.96,2.91
2646993.13,715180.08,22-11-2024,0.685817361,4.08,28,-9999,-9999,6.96,2.88
2646992.86,715179.37,22-11-2024,0.685830671,4.08,28,-9999,-9999,6.96,2.88
2646992.65,715178.76,22-11-2024,0.685840741,4.08,28,-9999,-9999,6.96,2.88
2646992.45,715178.11,22-11-2024,0.685852315,4.07,28,-9999,-9999,6.96,2.89
2646992.28,715177.52,22-11-2024,0.685864005,4.05,28,-9999,-9999,6.96,2.91
2646992.17,715176.98,22-11-2024,0.685875926,4.01,28,-9999,-9999,6.96,2.95
2646992.06,715176.46,22-11-2024,0.685888426,3.96,28,-9999,-9999,6.96,3
2646991.94,715175.91,22-11-2024,0.685898264,3.89,28,-9999,-9999,6.96,3.07
2646991.85,715175.41,22-11-2024,0.685909606,3.81,28,-9999,-9999,6.96,3.15
2646991.76,715174.9,22-11-2024,0.685921412,3.71,28,-9999,-9999,6.96,3.25
2646991.68,715174.39,22-11-2024,0.685932986,3.59,28,-9999,-9999,6.96,3.37
2646991.6,715173.88,22-11-2024,0.685946644,3.54,28,-9999,-9999,6.96,3.42
2646991.6,715173.46,22-11-2024,0.685956134,3.49,28,-9999,-9999,6.96,3.47
2646991.61,715173.1,22-11-2024,0.685967824,3.44,28,-9999,-9999,6.96,3.52
2646991.66,715172.78,22-11-2024,0.685979051,3.39,28,-9999,-9999,6.96,3.57
2646991.74,715172.5,22-11-2024,0.685991204,3.34,28,-9999,-9999,6.96,3.62
2647034.02,715150.45,22-11-2024,0.686477431,2.64,30,-9999,-9999,6.96,4.32
2647034.71,715150.35,22-11-2024,0.686488889,2.87,30,-9999,-9999,6.96,4.09
2647035.37,715150.34,22-11-2024,0.686500579,3.03,30,-9999,-9999,6.96,3.93
2647036.03,715150.45,22-11-2024,0.6865125,3.2,30,-9999,-9999,6.96,3.76
2647036.64,715150.56,22-11-2024,0.686525231,3.34,30,-9999,-9999,6.96,3.62
2647037.24,715150.75,22-11-2024,0.686534722,3.49,30,-9999,-9999,6.96,3.47
2647037.83,715151.04,22-11-2024,0.686546296,3.6,30,-9999,-9999,6.96,3.36
2647038.44,715151.45,22-11-2024,0.686558102,3.78,30,-9999,-9999,6.96,3.18
2647039.03,715152,22-11-2024,0.68656956,3.97,30,-9999,-9999,6.96,2.99
2647039.63,715152.71,22-11-2024,0.686583333,4.11,30,-9999,-9999,6.96,2.85
2647040.21,715153.52,22-11-2024,0.686593056,4.2,30,-9999,-9999,6.96,2.76
2647040.8,715154.48,22-11-2024,0.686604167,4.24,30,-9999,-9999,6.96,2.72
2647041.9,715156.83,22-11-2024,0.686628356,4.26,30,-9999,-9999,6.96,2.7
2647041.36,715155.63,22-11-2024,0.686627199,4.24,30,-9999,-9999,6.96,2.72
2647042.39,715158.1,22-11-2024,0.686641435,4.18,30,-9999,-9999,6.96,2.78
2647042.87,715159.43,22-11-2024,0.68665081,4.09,30,-9999,-9999,6.96,2.87
2647043.35,715160.86,22-11-2024,0.686662731,3.98,30,-9999,-9999,6.96,2.98
2647043.84,715162.37,22-11-2024,0.68667419,3.87,30,-9999,-9999,6.96,3.09
2647044.34,715164.02,22-11-2024,0.686685648,3.78,30,-9999,-9999,6.96,3.18
2647044.91,715165.73,22-11-2024,0.686699421,3.69,30,-9999,-9999,6.96,3.27
2647045.49,715167.45,22-11-2024,0.686708449,3.61,30,-9999,-9999,6.96,3.35
2647046.13,715169.17,22-11-2024,0.686720255,3.55,30,-9999,-9999,6.96,3.41
2647046.77,715170.92,22-11-2024,0.686731713,3.5,30,-9999,-9999,6.96,3.46
2647047.43,715172.67,22-11-2024,0.686743519,3.45,30,-9999,-9999,6.96,3.51
2647048.13,715174.44,22-11-2024,0.686756713,3.4,30,-9999,-9999,6.96,3.56
2647048.87,715176.19,22-11-2024,0.686766319,3.36,30,-9999,-9999,6.96,3.6
2647049.69,715177.96,22-11-2024,0.686778009,3.33,30,-9999,-9999,6.96,3.63
2647050.61,715179.73,22-11-2024,0.686789815,3.3,30,-9999,-9999,6.96,3.66
2647051.59,715181.52,22-11-2024,0.686801042,3.28,30,-9999,-9999,6.96,3.68
2647052.64,715183.29,22-11-2024,0.686814699,3.27,30,-9999,-9999,6.96,3.69
2647053.78,715185.04,22-11-2024,0.686824306,3.26,30,-9999,-9999,6.96,3.7
2647054.96,715186.74,22-11-2024,0.686835995,3.26,30,-9999,-9999,6.96,3.7
2647056.2,715188.42,22-11-2024,0.686847338,3.24,30,-9999,-9999,6.96,3.72
2647057.44,715190.01,22-11-2024,0.686859259,3.23,30,-9999,-9999,6.96,3.73
2647058.69,715191.56,22-11-2024,0.686873264,3.21,30,-9999,-9999,6.96,3.75
2647059.93,715193.05,22-11-2024,0.686881944,3.19,30,-9999,-9999,6.96,3.77
2647061.17,715194.51,22-11-2024,0.686893634,3.17,30,-9999,-9999,6.96,3.79
2647062.41,715195.94,22-11-2024,0.68690544,3.15,30,-9999,-9999,6.96,3.81
2647063.68,715197.34,22-11-2024,0.68691713,3.12,30,-9999,-9999,6.96,3.84
2647064.96,715198.76,22-11-2024,0.686930787,3.08,30,-9999,-9999,6.96,3.88
2647066.2,715200.11,22-11-2024,0.686939931,3.04,30,-9999,-9999,6.96,3.92
2647067.41,715201.46,22-11-2024,0.686951968,2.99,30,-9999,-9999,6.96,3.97
2647068.59,715202.8,22-11-2024,0.686963194,2.93,30,-9999,-9999,6.96,4.03
2647069.78,715204.12,22-11-2024,0.686974884,2.87,30,-9999,-9999,6.96,4.09
2647070.97,715205.43,22-11-2024,0.686987963,2.81,30,-9999,-9999,6.96,4.15
2647072.14,715206.71,22-11-2024,0.686998148,2.74,30,-9999,-9999,6.96,4.22
2647073.28,715207.99,22-11-2024,0.687009491,2.67,30,-9999,-9999,6.96,4.29
2647074.39,715209.26,22-11-2024,0.687021296,2.6,30,-9999,-9999,6.96,4.36
2647075.48,715210.5,22-11-2024,0.68703287,2.54,30,-9999,-9999,6.96,4.42
2647076.57,715211.72,22-11-2024,0.687046065,2.47,30,-9999,-9999,6.96,4.49
2647077.67,715212.95,22-11-2024,0.687056019,2.4,30,-9999,-9999,6.96,4.56
2647078.77,715214.12,22-11-2024,0.68706794,2.34,30,-9999,-9999,6.96,4.62
2647079.89,715215.24,22-11-2024,0.687079167,2.28,30,-9999,-9999,6.96,4.68
2647080.99,715216.34,22-11-2024,0.687090625,2.22,30,-9999,-9999,6.96,4.74
2647082.1,715217.43,22-11-2024,0.687103935,2.16,30,-9999,-9999,6.96,4.8
2647083.21,715218.49,22-11-2024,0.687113542,2.11,30,-9999,-9999,6.96,4.85
2647084.32,715219.55,22-11-2024,0.687125231,2.05,30,-9999,-9999,6.96,4.91
2647085.46,715220.63,22-11-2024,0.68713669,1.99,30,-9999,-9999,6.96,4.97
2647086.63,715221.73,22-11-2024,0.687148611,1.93,30,-9999,-9999,6.96,5.03
2647087.83,715222.84,22-11-2024,0.687161806,1.85,30,-9999,-9999,6.96,5.11
2647089.01,715223.99,22-11-2024,0.687171296,1.79,30,-9999,-9999,6.96,5.17
2647090.15,715225.12,22-11-2024,0.68718287,1.72,30,-9999,-9999,6.96,5.24
2647091.29,715226.25,22-11-2024,0.687194329,1.67,30,-9999,-9999,6.96,5.29
2647092.45,715227.38,22-11-2024,0.687206134,1.62,30,-9999,-9999,6.96,5.34
2647093.61,715228.5,22-11-2024,0.68722037,1.58,30,-9999,-9999,6.96,5.38
2647094.75,715229.54,22-11-2024,0.687229167,1.56,30,-9999,-9999,6.96,5.4
2647095.89,715230.53,22-11-2024,0.687240972,1.55,30,-9999,-9999,6.96,5.41
2647097.05,715231.5,22-11-2024,0.687252315,1.52,30,-9999,-9999,6.96,5.44
2647098.21,715232.41,22-11-2024,0.68726412,1.51,30,-9999,-9999,6.96,5.45
2647099.34,715233.22,22-11-2024,0.687277778,1.5,30,-9999,-9999,6.96,5.46
2647100.44,715233.92,22-11-2024,0.687287616,1.51,30,-9999,-9999,6.96,5.45
2647101.5,715234.54,22-11-2024,0.687299306,1.52,30,-9999,-9999,6.96,5.44
2647102.51,715235.11,22-11-2024,0.68731088,1.52,30,-9999,-9999,6.96,5.44
2647103.43,715235.58,22-11-2024,0.687322454,1.53,30,-9999,-9999,6.96,5.43
2647104.27,715236.03,22-11-2024,0.687335648,1.53,30,-9999,-9999,6.96,5.43
2647105.1,715236.44,22-11-2024,0.687344907,1.52,30,-9999,-9999,6.96,5.44
2647105.89,715236.8,22-11-2024,0.687356481,1.51,30,-9999,-9999,6.96,5.45
2647106.66,715237.11,22-11-2024,0.687368171,1.49,30,-9999,-9999,6.96,5.47
2647107.39,715237.38,22-11-2024,0.687380208,1.49,30,-9999,-9999,6.96,5.47
2647108.09,715237.63,22-11-2024,0.68739375,1.5,30,-9999,-9999,6.96,5.46
2646815.04,715600.56,22-11-2024,0.690562963,7.48,31,-9999,-9999,6.96,-0.52
2646815.16,715601.3,22-11-2024,0.690576042,7.73,31,-9999,-9999,6.96,-0.77
2646815.38,715601.94,22-11-2024,0.690585764,7.78,31,-9999,-9999,6.96,-0.82
2646815.61,715602.57,22-11-2024,0.690597685,7.8,31,-9999,-9999,6.96,-0.84
2646815.86,715603.17,22-11-2024,0.690609375,7.79,31,-9999,-9999,6.96,-0.83
2646816.18,715603.74,22-11-2024,0.690620833,7.78,31,-9999,-9999,6.96,-0.82
2646816.59,715604.31,22-11-2024,0.690634606,7.76,31,-9999,-9999,6.96,-0.8
2646817.03,715604.84,22-11-2024,0.690643981,7.81,31,-9999,-9999,6.96,-0.85
2646817.51,715605.39,22-11-2024,0.690655556,7.84,31,-9999,-9999,6.96,-0.88
2646818.04,715605.91,22-11-2024,0.690667593,7.86,31,-9999,-9999,6.96,-0.9
2646818.6,715606.4,22-11-2024,0.690678819,7.84,31,-9999,-9999,6.96,-0.88
2646819.18,715606.84,22-11-2024,0.69069213,7.78,31,-9999,-9999,6.96,-0.82
2646819.75,715607.25,22-11-2024,0.690702315,7.72,31,-9999,-9999,6.96,-0.76
2646820.34,715607.6,22-11-2024,0.690713194,7.66,31,-9999,-9999,6.96,-0.7
2646820.91,715607.9,22-11-2024,0.690725116,7.61,31,-9999,-9999,6.96,-0.65
2646821.49,715608.18,22-11-2024,0.690736458,7.58,31,-9999,-9999,6.96,-0.62
2646822.02,715608.47,22-11-2024,0.690749884,7.54,31,-9999,-9999,6.96,-0.58
2646822.57,715608.71,22-11-2024,0.690759375,7.51,31,-9999,-9999,6.96,-0.55
2646823.14,715608.89,22-11-2024,0.690771065,7.48,31,-9999,-9999,6.96,-0.52
2646823.7,715609.08,22-11-2024,0.690783333,7.44,31,-9999,-9999,6.96,-0.48
2646824.24,715609.26,22-11-2024,0.690794676,7.4,31,-9999,-9999,6.96,-0.44
2646824.77,715609.44,22-11-2024,0.690808333,7.36,31,-9999,-9999,6.96,-0.4
2646825.29,715609.59,22-11-2024,0.690817824,7.33,31,-9999,-9999,6.96,-0.37
2646825.79,715609.73,22-11-2024,0.690829861,7.31,31,-9999,-9999,6.96,-0.35
2646826.3,715609.88,22-11-2024,0.690841435,7.3,31,-9999,-9999,6.96,-0.34
2646826.83,715610.01,22-11-2024,0.690851968,7.3,31,-9999,-9999,6.96,-0.34
2646827.37,715610.12,22-11-2024,0.690865625,7.3,31,-9999,-9999,6.96,-0.34
2646827.89,715610.25,22-11-2024,0.690875463,7.32,31,-9999,-9999,6.96,-0.36
2646828.42,715610.38,22-11-2024,0.690886806,7.34,31,-9999,-9999,6.96,-0.38
2646828.93,715610.5,22-11-2024,0.690898611,7.37,31,-9999,-9999,6.96,-0.41
2646829.46,715610.6,22-11-2024,0.690909722,7.4,31,-9999,-9999,6.96,-0.44
2646830,715610.74,22-11-2024,0.69092338,7.42,31,-9999,-9999,6.96,-0.46
2646830.59,715610.9,22-11-2024,0.690933333,7.45,31,-9999,-9999,6.96,-0.49
2646831.25,715611.1,22-11-2024,0.690944676,7.45,31,-9999,-9999,6.96,-0.49
2646832.01,715611.36,22-11-2024,0.690956481,7.45,31,-9999,-9999,6.96,-0.49
2646832.84,715611.71,22-11-2024,0.690968171,7.42,31,-9999,-9999,6.96,-0.46
2646833.78,715612.11,22-11-2024,0.690982176,7.36,31,-9999,-9999,6.96,-0.4
2646834.77,715612.57,22-11-2024,0.690991204,7.3,31,-9999,-9999,6.96,-0.34
2646835.83,715613.08,22-11-2024,0.691002662,7.23,31,-9999,-9999,6.96,-0.27
2646836.93,715613.64,22-11-2024,0.691014352,7.16,31,-9999,-9999,6.96,-0.2
2646838.09,715614.24,22-11-2024,0.691025579,7.1,31,-9999,-9999,6.96,-0.14
2646839.28,715614.89,22-11-2024,0.691039468,7.03,31,-9999,-9999,6.96,-0.07
2646840.49,715615.6,22-11-2024,0.691048958,6.98,31,-9999,-9999,6.96,-0.02
2646841.75,715616.33,22-11-2024,0.691060417,6.92,31,-9999,-9999,6.96,0.04
2646843.03,715617.09,22-11-2024,0.691071759,6.88,31,-9999,-9999,6.96,0.08
2646844.33,715617.89,22-11-2024,0.691083681,6.86,31,-9999,-9999,6.96,0.1
2646845.7,715618.75,22-11-2024,0.691096875,6.87,31,-9999,-9999,6.96,0.09
2646847.13,715619.64,22-11-2024,0.691106481,6.9,31,-9999,-9999,6.96,0.06
2646848.61,715620.55,22-11-2024,0.691118171,6.95,31,-9999,-9999,6.96,0.01
2646850.14,715621.43,22-11-2024,0.691130208,7.02,31,-9999,-9999,6.96,-0.06
2646851.65,715622.24,22-11-2024,0.691141551,7.08,31,-9999,-9999,6.96,-0.12
2646853.16,715623.02,22-11-2024,0.691155093,7.14,31,-9999,-9999,6.96,-0.18
2646854.66,715623.84,22-11-2024,0.691164468,7.2,31,-9999,-9999,6.96,-0.24
2646856.23,715624.61,22-11-2024,0.691176736,7.27,31,-9999,-9999,6.96,-0.31
2646857.81,715625.41,22-11-2024,0.691187963,7.34,31,-9999,-9999,6.96,-0.38
2646859.44,715626.21,22-11-2024,0.691199769,7.43,31,-9999,-9999,6.96,-0.47
2646861.12,715627.01,22-11-2024,0.691212963,7.54,31,-9999,-9999,6.96,-0.58
2646862.81,715627.82,22-11-2024,0.691222917,7.64,31,-9999,-9999,6.96,-0.68
2646864.54,715628.58,22-11-2024,0.691234606,7.74,31,-9999,-9999,6.96,-0.78
2646866.27,715629.29,22-11-2024,0.691245486,7.83,31,-9999,-9999,6.96,-0.87
2646867.96,715629.94,22-11-2024,0.691258102,7.9,31,-9999,-9999,6.96,-0.94
2646869.62,715630.57,22-11-2024,0.691270949,7.96,31,-9999,-9999,6.96,-1
2646871.26,715631.16,22-11-2024,0.691280556,8.03,31,-9999,-9999,6.96,-1.07
2646872.88,715631.73,22-11-2024,0.691292245,8.09,31,-9999,-9999,6.96,-1.13
2646874.51,715632.31,22-11-2024,0.691303241,8.14,31,-9999,-9999,6.96,-1.18
2646876.11,715632.93,22-11-2024,0.691314931,8.19,31,-9999,-9999,6.96,-1.23
2646877.72,715633.54,22-11-2024,0.691328241,8.22,31,-9999,-9999,6.96,-1.26
2646879.33,715634.17,22-11-2024,0.691338079,8.21,31,-9999,-9999,6.96,-1.25
2646880.91,715634.81,22-11-2024,0.691349884,8.2,31,-9999,-9999,6.96,-1.24
2646882.48,715635.48,22-11-2024,0.691361227,8.19,31,-9999,-9999,6.96,-1.23
2646884.04,715636.15,22-11-2024,0.691372917,8.17,31,-9999,-9999,6.96,-1.21
2646885.62,715636.82,22-11-2024,0.691387037,8.16,31,-9999,-9999,6.96,-1.2
2646887.19,715637.53,22-11-2024,0.691396065,8.14,31,-9999,-9999,6.96,-1.18
2646888.76,715638.27,22-11-2024,0.691407523,8.09,31,-9999,-9999,6.96,-1.13
2646890.34,715639,22-11-2024,0.691419097,8.04,31,-9999,-9999,6.96,-1.08
2646891.94,715639.73,22-11-2024,0.691430671,7.97,31,-9999,-9999,6.96,-1.01
2646893.55,715640.45,22-11-2024,0.691444444,7.91,31,-9999,-9999,6.96,-0.95
2646895.15,715641.18,22-11-2024,0.691453819,7.83,31,-9999,-9999,6.96,-0.87
2646896.78,715641.94,22-11-2024,0.691465509,7.76,31,-9999,-9999,6.96,-0.8
2646898.38,715642.68,22-11-2024,0.691477083,7.66,31,-9999,-9999,6.96,-0.7
2646899.98,715643.44,22-11-2024,0.691488889,7.55,31,-9999,-9999,6.96,-0.59
2646901.55,715644.21,22-11-2024,0.691502315,7.42,31,-9999,-9999,6.96,-0.46
2646903.13,715644.98,22-11-2024,0.691512153,7.27,31,-9999,-9999,6.96,-0.31
2646904.72,715645.76,22-11-2024,0.691523843,7.11,31,-9999,-9999,6.96,-0.15
2646906.29,715646.54,22-11-2024,0.691535532,6.98,31,-9999,-9999,6.96,-0.02
2646907.86,715647.33,22-11-2024,0.691547222,6.85,31,-9999,-9999,6.96,0.11
2646909.44,715648.1,22-11-2024,0.691560301,6.73,31,-9999,-9999,6.96,0.23
2646911.04,715648.85,22-11-2024,0.691569676,6.61,31,-9999,-9999,6.96,0.35
2646912.63,715649.61,22-11-2024,0.691581366,6.48,31,-9999,-9999,6.96,0.48
2646914.21,715650.37,22-11-2024,0.691593056,6.36,31,-9999,-9999,6.96,0.6
2646915.8,715651.1,22-11-2024,0.691604861,6.27,31,-9999,-9999,6.96,0.69
2646917.41,715651.8,22-11-2024,0.691618519,6.2,31,-9999,-9999,6.96,0.76
